Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
northern-premier-league-premier,,Belper Town,Liversedge,1,2,A
northern-premier-league-premier,,Belper Town,Marine,1,2,A
northern-premier-league-premier,,Belper Town,Marske United,0,1,A
northern-premier-league-premier,,Belper Town,Matlock Town,1,1,D
northern-premier-league-premier,,Belper Town,Morpeth Town,1,2,A
northern-premier-league-premier,,Belper Town,Nantwich Town,1,3,A
northern-premier-league-premier,,Belper Town,Radcliffe,1,1,D
northern-premier-league-premier,,Belper Town,South Shields,0,1,A
northern-premier-league-premier,,Belper Town,Stafford Rangers,2,1,H
northern-premier-league-premier,,Belper Town,Stalybridge Celtic,2,0,H
northern-premier-league-premier,,Belper Town,Warrington Rylands 1906,0,5,A
northern-premier-league-premier,,Belper Town,Warrington Town,1,1,D
northern-premier-league-premier,,Belper Town,Whitby Town,2,2,D
northern-premier-league-premier,,FC United of Manchester,Ashton United,4,0,H
northern-premier-league-premier,,FC United of Manchester,Atherton Collieries,1,2,A
northern-premier-league-premier,,FC United of Manchester,Bamber Bridge,5,2,H
northern-premier-league-premier,,FC United of Manchester,Belper Town,2,0,H
northern-premier-league-premier,,FC United of Manchester,Gainsborough Trinity,1,3,A
northern-premier-league-premier,,FC United of Manchester,Guiseley,1,0,H
northern-premier-league-premier,,FC United of Manchester,Hyde United,4,4,D
northern-premier-league-premier,,FC United of Manchester,Lancaster City,1,1,D
northern-premier-league-premier,,FC United of Manchester,Liversedge,2,3,A
northern-premier-league-premier,,FC United of Manchester,Marine,1,1,D
northern-premier-league-premier,,FC United of Manchester,Marske United,2,1,H
northern-premier-league-premier,,FC United of Manchester,Matlock Town,2,1,H
northern-premier-league-premier,,FC United of Manchester,Morpeth Town,4,2,H
northern-premier-league-premier,,FC United of Manchester,Nantwich Town,0,0,D
northern-premier-league-premier,,FC United of Manchester,Radcliffe,1,2,A
northern-premier-league-premier,,FC United of Manchester,South Shields,2,1,H
northern-premier-league-premier,,FC United of Manchester,Stafford Rangers,0,1,A
northern-premier-league-premier,,FC United of Manchester,Stalybridge Celtic,1,1,D
northern-premier-league-premier,,FC United of Manchester,Warrington Rylands 1906,2,2,D
northern-premier-league-premier,,FC United of Manchester,Warrington Town,1,1,D
northern-premier-league-premier,,FC United of Manchester,Whitby Town,2,2,D
northern-premier-league-premier,,Gainsborough Trinity,Ashton United,2,0,H
northern-premier-league-premier,,Gainsborough Trinity,Atherton Collieries,2,2,D
northern-premier-league-premier,,Gainsborough Trinity,Bamber Bridge,1,2,A
northern-premier-league-premier,,Gainsborough Trinity,Belper Town,2,2,D
northern-premier-league-premier,,Gainsborough Trinity,FC United of Manchester,1,2,A
northern-premier-league-premier,,Gainsborough Trinity,Guiseley,1,1,D
northern-premier-league-premier,,Gainsborough Trinity,Hyde United,1,1,D
northern-premier-league-premier,,Gainsborough Trinity,Lancaster City,0,2,A
northern-premier-league-premier,,Gainsborough Trinity,Liversedge,4,0,H
northern-premier-league-premier,,Gainsborough Trinity,Marine,1,0,H
northern-premier-league-premier,,Gainsborough Trinity,Marske United,6,2,H
northern-premier-league-premier,,Gainsborough Trinity,Matlock Town,3,0,H
northern-premier-league-premier,,Gainsborough Trinity,Morpeth Town,1,1,D
northern-premier-league-premier,,Gainsborough Trinity,Nantwich Town,0,1,A
northern-premier-league-premier,,Gainsborough Trinity,Radcliffe,2,2,D
northern-premier-league-premier,,Gainsborough Trinity,South Shields,1,1,D
northern-premier-league-premier,,Gainsborough Trinity,Stafford Rangers,0,0,D
northern-premier-league-premier,,Gainsborough Trinity,Stalybridge Celtic,4,0,H
northern-premier-league-premier,,Gainsborough Trinity,Warrington Rylands 1906,2,0,H
northern-premier-league-premier,,Gainsborough Trinity,Warrington Town,1,1,D
northern-premier-league-premier,,Gainsborough Trinity,Whitby Town,0,1,A
northern-premier-league-premier,,Guiseley,Ashton United,1,2,A
northern-premier-league-premier,,Guiseley,Atherton Collieries,3,0,H
northern-premier-league-premier,,Guiseley,Bamber Bridge,0,1,A
northern-premier-league-premier,,Guiseley,Belper Town,0,1,A
northern-premier-league-premier,,Guiseley,FC United of Manchester,2,1,H
northern-premier-league-premier,,Guiseley,Gainsborough Trinity,0,1,A
northern-premier-league-premier,,Guiseley,Hyde United,2,3,A
northern-premier-league-premier,,Guiseley,Lancaster City,0,0,D
northern-premier-league-premier,,Guiseley,Liversedge,1,0,H
northern-premier-league-premier,,Guiseley,Marine,0,3,A
northern-premier-league-premier,,Guiseley,Marske United,1,3,A
northern-premier-league-premier,,Guiseley,Matlock Town,2,1,H
northern-premier-league-premier,,Guiseley,Morpeth Town,1,0,H
northern-premier-league-premier,,Guiseley,Nantwich Town,2,1,H
northern-premier-league-premier,,Guiseley,Radcliffe,1,3,A
northern-premier-league-premier,,Guiseley,South Shields,1,0,H
northern-premier-league-premier,,Guiseley,Stafford Rangers,4,0,H
northern-premier-league-premier,,Guiseley,Stalybridge Celtic,1,1,D
northern-premier-league-premier,,Guiseley,Warrington Rylands 1906,1,1,D
northern-premier-league-premier,,Guiseley,Warrington Town,1,3,A
northern-premier-league-premier,,Guiseley,Whitby Town,2,1,H
northern-premier-league-premier,,Hyde United,Ashton United,0,1,A
northern-premier-league-premier,,Hyde United,Atherton Collieries,1,1,D
northern-premier-league-premier,,Hyde United,Bamber Bridge,7,0,H
northern-premier-league-premier,,Hyde United,Belper Town,2,0,H
northern-premier-league-premier,,Hyde United,FC United of Manchester,1,0,H
northern-premier-league-premier,,Hyde United,Gainsborough Trinity,1,0,H
northern-premier-league-premier,,Hyde United,Guiseley,2,1,H
northern-premier-league-premier,,Hyde United,Lancaster City,1,2,A
northern-premier-league-premier,,Hyde United,Liversedge,4,2,H
northern-premier-league-premier,,Hyde United,Marine,4,0,H
northern-premier-league-premier,,Hyde United,Marske United,1,0,H
northern-premier-league-premier,,Hyde United,Matlock Town,0,1,A
northern-premier-league-premier,,Hyde United,Morpeth Town,1,2,A
northern-premier-league-premier,,Hyde United,Nantwich Town,1,0,H
northern-premier-league-premier,,Hyde United,Radcliffe,1,1,D
northern-premier-league-premier,,Hyde United,South Shields,0,1,A
northern-premier-league-premier,,Hyde United,Stafford Rangers,1,0,H
northern-premier-league-premier,,Hyde United,Stalybridge Celtic,0,1,A
northern-premier-league-premier,,Hyde United,Warrington Rylands 1906,0,1,A
northern-premier-league-premier,,Hyde United,Warrington Town,2,2,D
northern-premier-league-premier,,Hyde United,Whitby Town,0,0,D
northern-premier-league-premier,,Lancaster City,Ashton United,1,0,H
northern-premier-league-premier,,Lancaster City,Atherton Collieries,0,0,D
northern-premier-league-premier,,Lancaster City,Bamber Bridge,1,1,D
northern-premier-league-premier,,Lancaster City,Belper Town,1,1,D
northern-premier-league-premier,,Lancaster City,FC United of Manchester,2,0,H
northern-premier-league-premier,,Lancaster City,Gainsborough Trinity,1,2,A
northern-premier-league-premier,,Lancaster City,Guiseley,2,1,H
northern-premier-league-premier,,Lancaster City,Hyde United,2,1,H
northern-premier-league-premier,,Lancaster City,Liversedge,0,0,D
northern-premier-league-premier,,Lancaster City,Marine,1,3,A
northern-premier-league-premier,,Lancaster City,Marske United,2,0,H
northern-premier-league-premier,,Lancaster City,Matlock Town,2,1,H
northern-premier-league-premier,,Lancaster City,Morpeth Town,2,1,H
northern-premier-league-premier,,Lancaster City,Nantwich Town,1,1,D
northern-premier-league-premier,,Lancaster City,Radcliffe,0,0,D
northern-premier-league-premier,,Lancaster City,South Shields,0,2,A
northern-premier-league-premier,,Lancaster City,Stafford Rangers,1,2,A
northern-premier-league-premier,,Lancaster City,Stalybridge Celtic,1,1,D
northern-premier-league-premier,,Lancaster City,Warrington Rylands 1906,2,1,H
northern-premier-league-premier,,Lancaster City,Warrington Town,0,1,A
northern-premier-league-premier,,Lancaster City,Whitby Town,2,0,H
northern-premier-league-premier,,Liversedge,Ashton United,0,1,A
northern-premier-league-premier,,Liversedge,Atherton Collieries,0,1,A
northern-premier-league-premier,,Liversedge,Bamber Bridge,1,2,A
northern-premier-league-premier,,Liversedge,Belper Town,1,3,A
northern-premier-league-premier,,Liversedge,FC United of Manchester,0,4,A
northern-premier-league-premier,,Liversedge,Gainsborough Trinity,1,0,H
northern-premier-league-premier,,Liversedge,Guiseley,2,1,H
northern-premier-league-premier,,Liversedge,Hyde United,1,3,A
northern-premier-league-premier,,Liversedge,Lancaster City,1,1,D
northern-premier-league-premier,,Liversedge,Marine,1,0,H
northern-premier-league-premier,,Liversedge,Marske United,0,1,A
northern-premier-league-premier,,Liversedge,Matlock Town,0,2,A
northern-premier-league-premier,,Liversedge,Morpeth Town,1,4,A
northern-premier-league-premier,,Liversedge,Nantwich Town,3,3,D
northern-premier-league-premier,,Liversedge,Radcliffe,1,1,D
northern-premier-league-premier,,Liversedge,South Shields,0,1,A
northern-premier-league-premier,,Liversedge,Stafford Rangers,3,3,D
northern-premier-league-premier,,Liversedge,Stalybridge Celtic,0,1,A
northern-premier-league-premier,,Liversedge,Warrington Rylands 1906,2,5,A
northern-premier-league-premier,,Liversedge,Warrington Town,0,4,A
northern-premier-league-premier,,Liversedge,Whitby Town,0,3,A
northern-premier-league-premier,,Marine,Ashton United,1,1,D
northern-premier-league-premier,,Marine,Atherton Collieries,4,0,H
northern-premier-league-premier,,Marine,Bamber Bridge,2,3,A
northern-premier-league-premier,,Marine,Belper Town,2,1,H
northern-premier-league-premier,,Marine,FC United of Manchester,3,0,H
northern-premier-league-premier,,Marine,Gainsborough Trinity,0,2,A
northern-premier-league-premier,,Marine,Guiseley,1,3,A
northern-premier-league-premier,,Marine,Hyde United,0,0,D
northern-premier-league-premier,,Marine,Lancaster City,0,0,D
northern-premier-league-premier,,Marine,Liversedge,5,0,H
northern-premier-league-premier,,Marine,Marske United,1,0,H
northern-premier-league-premier,,Marine,Matlock Town,0,1,A
northern-premier-league-premier,,Marine,Morpeth Town,4,2,H
northern-premier-league-premier,,Marine,Nantwich Town,0,3,A
northern-premier-league-premier,,Marine,Radcliffe,0,1,A
northern-premier-league-premier,,Marine,South Shields,2,2,D
northern-premier-league-premier,,Marine,Stafford Rangers,1,0,H
northern-premier-league-premier,,Marine,Stalybridge Celtic,1,0,H
northern-premier-league-premier,,Marine,Warrington Rylands 1906,1,3,A
northern-premier-league-premier,,Marine,Warrington Town,1,2,A
northern-premier-league-premier,,Marine,Whitby Town,2,0,H
northern-premier-league-premier,,Marske United,Ashton United,2,1,H
northern-premier-league-premier,,Marske United,Atherton Collieries,2,3,A
northern-premier-league-premier,,Marske United,Bamber Bridge,1,2,A
northern-premier-league-premier,,Marske United,Belper Town,3,1,H
northern-premier-league-premier,,Marske United,FC United of Manchester,0,2,A
northern-premier-league-premier,,Marske United,Gainsborough Trinity,0,3,A
northern-premier-league-premier,,Marske United,Guiseley,2,4,A
northern-premier-league-premier,,Marske United,Hyde United,0,2,A
northern-premier-league-premier,,Marske United,Lancaster City,2,3,A
northern-premier-league-premier,,Marske United,Liversedge,2,2,D
northern-premier-league-premier,,Marske United,Marine,0,1,A
northern-premier-league-premier,,Marske United,Matlock Town,2,1,H
northern-premier-league-premier,,Marske United,Morpeth Town,2,1,H
northern-premier-league-premier,,Marske United,Nantwich Town,2,2,D
northern-premier-league-premier,,Marske United,Radcliffe,0,2,A
northern-premier-league-premier,,Marske United,South Shields,0,4,A
northern-premier-league-premier,,Marske United,Stafford Rangers,3,2,H
northern-premier-league-premier,,Marske United,Stalybridge Celtic,4,2,H
northern-premier-league-premier,,Marske United,Warrington Rylands 1906,2,0,H
northern-premier-league-premier,,Marske United,Warrington Town,1,2,A
northern-premier-league-premier,,Marske United,Whitby Town,0,0,D
northern-premier-league-premier,,Matlock Town,Ashton United,1,1,D
northern-premier-league-premier,,Matlock Town,Atherton Collieries,1,0,H
northern-premier-league-premier,,Matlock Town,Bamber Bridge,1,0,H
northern-premier-league-premier,,Matlock Town,Belper Town,4,0,H
northern-premier-league-premier,,Matlock Town,FC United of Manchester,1,0,H
northern-premier-league-premier,,Matlock Town,Gainsborough Trinity,1,1,D
northern-premier-league-premier,,Matlock Town,Guiseley,0,1,A
northern-premier-league-premier,,Matlock Town,Hyde United,1,1,D
northern-premier-league-premier,,Matlock Town,Lancaster City,1,0,H
northern-premier-league-premier,,Matlock Town,Liversedge,1,2,A
northern-premier-league-premier,,Matlock Town,Marine,3,2,H
northern-premier-league-premier,,Matlock Town,Marske United,4,1,H
northern-premier-league-premier,,Matlock Town,Morpeth Town,2,2,D
northern-premier-league-premier,,Matlock Town,Nantwich Town,1,1,D
northern-premier-league-premier,,Matlock Town,Radcliffe,2,2,D
northern-premier-league-premier,,Matlock Town,South Shields,0,0,D
northern-premier-league-premier,,Matlock Town,Stafford Rangers,3,1,H
northern-premier-league-premier,,Matlock Town,Stalybridge Celtic,1,1,D
northern-premier-league-premier,,Matlock Town,Warrington Rylands 1906,4,2,H
northern-premier-league-premier,,Matlock Town,Warrington Town,0,0,D
northern-premier-league-premier,,Matlock Town,Whitby Town,1,0,H
northern-premier-league-premier,,Morpeth Town,Ashton United,3,1,H
northern-premier-league-premier,,Morpeth Town,Atherton Collieries,3,0,H
northern-premier-league-premier,,Morpeth Town,Bamber Bridge,1,1,D
northern-premier-league-premier,,Morpeth Town,Belper Town,0,2,A
northern-premier-league-premier,,Morpeth Town,FC United of Manchester,0,1,A
northern-premier-league-premier,,Morpeth Town,Gainsborough Trinity,2,0,H
northern-premier-league-premier,,Morpeth Town,Guiseley,1,3,A
northern-premier-league-premier,,Morpeth Town,Hyde United,3,0,H
northern-premier-league-premier,,Morpeth Town,Lancaster City,6,3,H
northern-premier-league-premier,,Morpeth Town,Liversedge,0,2,A
northern-premier-league-premier,,Morpeth Town,Marine,0,2,A
northern-premier-league-premier,,Morpeth Town,Marske United,1,1,D
northern-premier-league-premier,,Morpeth Town,Matlock Town,2,0,H
northern-premier-league-premier,,Morpeth Town,Nantwich Town,2,1,H
northern-premier-league-premier,,Morpeth Town,Radcliffe,0,1,A
northern-premier-league-premier,,Morpeth Town,South Shields,0,1,A
northern-premier-league-premier,,Morpeth Town,Stafford Rangers,2,1,H
northern-premier-league-premier,,Morpeth Town,Stalybridge Celtic,3,2,H
northern-premier-league-premier,,Morpeth Town,Warrington Rylands 1906,3,3,D
northern-premier-league-premier,,Morpeth Town,Warrington Town,0,4,A
northern-premier-league-premier,,Morpeth Town,Whitby Town,0,1,A
northern-premier-league-premier,,Nantwich Town,Ashton United,1,2,A
northern-premier-league-premier,,Nantwich Town,Atherton Collieries,2,1,H
northern-premier-league-premier,,Nantwich Town,Bamber Bridge,0,1,A
northern-premier-league-premier,,Nantwich Town,Belper Town,1,0,H
northern-premier-league-premier,,Nantwich Town,FC United of Manchester,0,2,A
northern-premier-league-premier,,Nantwich Town,Gainsborough Trinity,1,1,D
northern-premier-league-premier,,Nantwich Town,Guiseley,0,1,A
northern-premier-league-premier,,Nantwich Town,Hyde United,0,1,A
northern-premier-league-premier,,Nantwich Town,Lancaster City,2,1,H
northern-premier-league-premier,,Nantwich Town,Liversedge,0,1,A
northern-premier-league-premier,,Nantwich Town,Marine,1,2,A
northern-premier-league-premier,,Nantwich Town,Marske United,1,2,A
northern-premier-league-premier,,Nantwich Town,Matlock Town,0,1,A
northern-premier-league-premier,,Nantwich Town,Morpeth Town,3,0,H
northern-premier-league-premier,,Nantwich Town,Radcliffe,2,1,H
northern-premier-league-premier,,Nantwich Town,South Shields,0,1,A
northern-premier-league-premier,,Nantwich Town,Stafford Rangers,1,1,D
northern-premier-league-premier,,Nantwich Town,Stalybridge Celtic,0,4,A
northern-premier-league-premier,,Nantwich Town,Warrington Rylands 1906,2,2,D
northern-premier-league-premier,,Nantwich Town,Warrington Town,1,1,D
northern-premier-league-premier,,Nantwich Town,Whitby Town,0,2,A
northern-premier-league-premier,,Radcliffe,Ashton United,1,1,D
northern-premier-league-premier,,Radcliffe,Atherton Collieries,0,2,A
northern-premier-league-premier,,Radcliffe,Bamber Bridge,2,0,H
northern-premier-league-premier,,Radcliffe,Belper Town,4,2,H
northern-premier-league-premier,,Radcliffe,FC United of Manchester,1,0,H
northern-premier-league-premier,,Radcliffe,Gainsborough Trinity,1,1,D
northern-premier-league-premier,,Radcliffe,Guiseley,4,2,H
northern-premier-league-premier,,Radcliffe,Hyde United,1,0,H
northern-premier-league-premier,,Radcliffe,Lancaster City,2,2,D
northern-premier-league-premier,,Radcliffe,Liversedge,2,0,H
northern-premier-league-premier,,Radcliffe,Marine,1,1,D
northern-premier-league-premier,,Radcliffe,Marske United,2,4,A
northern-premier-league-premier,,Radcliffe,Matlock Town,1,0,H
northern-premier-league-premier,,Radcliffe,Morpeth Town,3,1,H
northern-premier-league-premier,,Radcliffe,Nantwich Town,1,2,A
northern-premier-league-premier,,Radcliffe,South Shields,1,2,A
northern-premier-league-premier,,Radcliffe,Stafford Rangers,0,0,D
northern-premier-league-premier,,Radcliffe,Stalybridge Celtic,2,1,H
northern-premier-league-premier,,Radcliffe,Warrington Rylands 1906,0,3,A
northern-premier-league-premier,,Radcliffe,Warrington Town,0,3,A
northern-premier-league-premier,,Radcliffe,Whitby Town,1,1,D
northern-premier-league-premier,,South Shields,Ashton United,3,3,D
northern-premier-league-premier,,South Shields,Atherton Collieries,0,0,D
northern-premier-league-premier,,South Shields,Bamber Bridge,5,0,H
northern-premier-league-premier,,South Shields,Belper Town,2,1,H
northern-premier-league-premier,,South Shields,FC United of Manchester,1,2,A
northern-premier-league-premier,,South Shields,Gainsborough Trinity,1,1,D
northern-premier-league-premier,,South Shields,Guiseley,2,1,H
northern-premier-league-premier,,South Shields,Hyde United,0,1,A
northern-premier-league-premier,,South Shields,Lancaster City,2,0,H
northern-premier-league-premier,,South Shields,Liversedge,5,2,H
northern-premier-league-premier,,South Shields,Marine,2,1,H
northern-premier-league-premier,,South Shields,Marske United,4,2,H
northern-premier-league-premier,,South Shields,Matlock Town,1,1,D
northern-premier-league-premier,,South Shields,Morpeth Town,1,0,H
northern-premier-league-premier,,South Shields,Nantwich Town,3,2,H
northern-premier-league-premier,,South Shields,Radcliffe,0,0,D
northern-premier-league-premier,,South Shields,Stafford Rangers,2,0,H
northern-premier-league-premier,,South Shields,Stalybridge Celtic,2,0,H
northern-premier-league-premier,,South Shields,Warrington Rylands 1906,1,0,H
northern-premier-league-premier,,South Shields,Warrington Town,2,1,H
northern-premier-league-premier,,South Shields,Whitby Town,4,2,H
northern-premier-league-premier,,Stafford Rangers,Ashton United,1,1,D
northern-premier-league-premier,,Stafford Rangers,Atherton Collieries,1,2,A
northern-premier-league-premier,,Stafford Rangers,Bamber Bridge,4,2,H
northern-premier-league-premier,,Stafford Rangers,Belper Town,1,2,A
northern-premier-league-premier,,Stafford Rangers,FC United of Manchester,1,0,H
northern-premier-league-premier,,Stafford Rangers,Gainsborough Trinity,3,4,A
northern-premier-league-premier,,Stafford Rangers,Guiseley,1,1,D
northern-premier-league-premier,,Stafford Rangers,Hyde United,1,1,D
northern-premier-league-premier,,Stafford Rangers,Lancaster City,2,1,H
northern-premier-league-premier,,Stafford Rangers,Liversedge,2,0,H
northern-premier-league-premier,,Stafford Rangers,Marine,2,1,H
northern-premier-league-premier,,Stafford Rangers,Marske United,2,0,H
northern-premier-league-premier,,Stafford Rangers,Matlock Town,0,2,A
northern-premier-league-premier,,Stafford Rangers,Morpeth Town,0,0,D
northern-premier-league-premier,,Stafford Rangers,Nantwich Town,3,0,H
northern-premier-league-premier,,Stafford Rangers,Radcliffe,1,0,H
northern-premier-league-premier,,Stafford Rangers,South Shields,3,0,H
northern-premier-league-premier,,Stafford Rangers,Stalybridge Celtic,0,3,A
northern-premier-league-premier,,Stafford Rangers,Warrington Rylands 1906,2,2,D
northern-premier-league-premier,,Stafford Rangers,Warrington Town,1,1,D
northern-premier-league-premier,,Stafford Rangers,Whitby Town,1,0,H
northern-premier-league-premier,,Stalybridge Celtic,Ashton United,1,4,A
northern-premier-league-premier,,Stalybridge Celtic,Atherton Collieries,3,3,D
northern-premier-league-premier,,Stalybridge Celtic,Bamber Bridge,1,0,H
northern-premier-league-premier,,Stalybridge Celtic,Belper Town,2,1,H
northern-premier-league-premier,,Stalybridge Celtic,FC United of Manchester,1,2,A
northern-premier-league-premier,,Stalybridge Celtic,Gainsborough Trinity,2,0,H
northern-premier-league-premier,,Stalybridge Celtic,Guiseley,0,0,D
northern-premier-league-premier,,Stalybridge Celtic,Hyde United,2,2,D
northern-premier-league-premier,,Stalybridge Celtic,Lancaster City,1,0,H
northern-premier-league-premier,,Stalybridge Celtic,Liversedge,4,2,H
northern-premier-league-premier,,Stalybridge Celtic,Marine,0,0,D
northern-premier-league-premier,,Stalybridge Celtic,Marske United,2,3,A
northern-premier-league-premier,,Stalybridge Celtic,Matlock Town,2,3,A
northern-premier-league-premier,,Stalybridge Celtic,Morpeth Town,0,3,A
northern-premier-league-premier,,Stalybridge Celtic,Nantwich Town,1,2,A
northern-premier-league-premier,,Stalybridge Celtic,Radcliffe,1,2,A
northern-premier-league-premier,,Stalybridge Celtic,South Shields,3,3,D
northern-premier-league-premier,,Stalybridge Celtic,Stafford Rangers,0,2,A
northern-premier-league-premier,,Stalybridge Celtic,Warrington Rylands 1906,1,2,A
northern-premier-league-premier,,Stalybridge Celtic,Warrington Town,0,1,A
northern-premier-league-premier,,Stalybridge Celtic,Whitby Town,0,1,A
northern-premier-league-premier,,Warrington Rylands 1906,Ashton United,0,3,A
northern-premier-league-premier,,Warrington Rylands 1906,Atherton Collieries,0,0,D
northern-premier-league-premier,,Warrington Rylands 1906,Bamber Bridge,2,0,H
northern-premier-league-premier,,Warrington Rylands 1906,Belper Town,3,1,H
northern-premier-league-premier,,Warrington Rylands 1906,FC United of Manchester,0,0,D
northern-premier-league-premier,,Warrington Rylands 1906,Gainsborough Trinity,0,3,A
northern-premier-league-premier,,Warrington Rylands 1906,Guiseley,2,1,H
northern-premier-league-premier,,Warrington Rylands 1906,Hyde United,2,4,A
northern-premier-league-premier,,Warrington Rylands 1906,Lancaster City,2,1,H
northern-premier-league-premier,,Warrington Rylands 1906,Liversedge,1,0,H
northern-premier-league-premier,,Warrington Rylands 1906,Marine,1,0,H
northern-premier-league-premier,,Warrington Rylands 1906,Marske United,3,0,H
northern-premier-league-premier,,Warrington Rylands 1906,Matlock Town,1,2,A
northern-premier-league-premier,,Warrington Rylands 1906,Morpeth Town,2,0,H
northern-premier-league-premier,,Warrington Rylands 1906,Nantwich Town,0,1,A
northern-premier-league-premier,,Warrington Rylands 1906,Radcliffe,4,0,H
northern-premier-league-premier,,Warrington Rylands 1906,South Shields,0,1,A
northern-premier-league-premier,,Warrington Rylands 1906,Stafford Rangers,1,1,D
northern-premier-league-premier,,Warrington Rylands 1906,Stalybridge Celtic,1,0,H
northern-premier-league-premier,,Warrington Rylands 1906,Warrington Town,1,2,A
northern-premier-league-premier,,Warrington Rylands 1906,Whitby Town,2,0,H
northern-premier-league-premier,,Warrington Town,Ashton United,3,0,H
